,name,twitter,party,tweet,tweet_published
491,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"When World War II was won, we showed our gratitude to those who helped to secure that victory with the GI bill. Now we need a new GI bill for health care workers returning from their #COVID19 service. I'm calling on Congress to pass my Pandemic Responders Service Award Act. ",2020-05-22
492,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"For many Americans, sheltering in place for #COVID19 can be dangerous, particularly those at risk of domestic violence. It's been over a year since the House passed the Violence Against Women Reauthorization Act. The Senate must stand with survivors and do the same. #VAWA4ALL",2020-04-09
493,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"More than 200,000 dreamers—including 41,700 health care workers—are on the front lines of the #COVID19 pandemic. If #SCOTUS upholds President Trump’s repeal of #DACA, these essential workers would be sidelined and deported to countries they barely remember.",2020-06-08
494,"Robert P. Casey, Jr.",SenBobCasey,Democrat,I applaud @GovernorTomWolf's and @FettermanLt's efforts to identify how the pandemic is affecting the Commonwealth's minority and vulnerable populations. We must ensure that no Pennsylvanian is left out by a health care system that is being strained by COVID-19. ,2020-04-17
495,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Melissa Calvert of Lackawanna County is the sole owner of My Littlest 1, a handmade baby and toddler clothing company, who paused her business about six weeks ago to make masks for the local community and beyond. #ThankYouPennsylvanians",2020-05-16
496,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Yesterday Congress passed $8 billion in funding to combat the Coronavirus and I will push to make sure appropriate resources are sent to Pennsylvania quickly.,2020-03-06
497,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Great breakdown by @amprog @CAPAction: ""Experts warned President Trump about the danger of the coronavirus pandemic early in 2020. Yet his administration did nothing; in fact, it made the situation worse, threatening the health and lives of Americans."" ",2020-04-29
498,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"The risks presented by #COVID19 are particularly dangerous for older Americans &amp; people with disabilities. As we shape our national response, we need to be doing more to look out for those in our Nation who need the most support. I’m calling on Congress to do the following: ",2020-03-16
499,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I know there’s a lot of concern right now about the spread of the novel coronavirus, or #COVID19. Our priority first and foremost is protecting our communities and our families, so I wanted to take a minute to address your concerns and clear up any misinformation:",2020-03-11
500,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I commend @GovernorTomWolf for his commitment to ensuring all Pennsylvanians receive equitable access to health care during the COVID-19 pandemic. Our care must be guided by the fundamental principles of fairness, equality and compassion that animate our civil rights laws. ",2020-03-30
501,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Reminder: The problem isn't just that millions of Americans are without health care coverage during a global pandemic. Thanks to the Trump Admin’s efforts to undermine the ACA &amp; push junk health plans, many Americans have insurance that will NOT cover #COVID19 testing/treatment.",2020-04-16
502,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Republicans want more money for small business relief. Great. Democrats agree that’s a good start, but additional COVID relief can’t end there. There’s so much more work to be done. ",2020-04-09
503,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"#COVID19 is shining a spotlight on our Nation's failure to support workers &amp; families with paid family &amp; medical leave &amp; paid sick days, but this isn't a new problem—lack of policies to support women's caregiving work is one of the main drivers of the gender wage gap #equalpayday",2020-03-31
504,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"I commend @PAAttorneyGen for calling on USDA to suspend its rulemaking that would cut assistance for over 3 million people. There’s never a good time to cut food assistance for those who need it most, but amidst a pandemic, we should only be strengthening our social safety net. ",2020-04-22
505,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"From Rep. @JimLangevin: ""People with disabilities should be among the first Americans protected by the medical system and their governments in the age of coronavirus. Yet scenarios once relegated to dystopian novels are becoming frightening realities."" ",2020-04-07
506,"Robert P. Casey, Jr.",SenBobCasey,Democrat,Pleased to see the important federal funding I helped secure in the CARES Act allocated to the Main Street businesses that need it most. We need to provide assistance for those who were hurt by the pandemic and the resulting economic downturn. ,2020-06-08
507,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"This pandemic disproportionately impacts women &amp; girls, deepening pre-existing inequalities and exposing vulnerabilities in social, political &amp; economic systems. This #NationalWomensHealthWeek reminds us that #COVID19 recovery efforts must account for these gender discrepancies.",2020-05-16
508,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Pennsylvanians: There is a lot of concern right now about the spread of #COVID19. My office has rolled out a new feature on our website detailing resources to help you, your family and your community navigate the challenges of this difficult time: ",2020-03-30
509,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"My mask protects you, your mask protects me. By increasing the number of people who are containing their coughs, sneezes & other droplets, it will help us control the overall spread of #COVID19. Check out this article for tips on making your own. #MaskUpPA",2020-04-21
510,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Further, decades of disinvestment in state & local governments has left us unable to do the basic things that many other countries are doing for their citizens during this pandemic. What we need is localities equipped to respond to the needs of the people, in good times &amp; in bad.",2020-05-14
511,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Over 30 million Americans have filed for unemployment since this crisis started, yet rent is still due tomorrow. So here's a reminder that Democrats fought for a nationwide freeze on evictions in the last #COVID19 relief bill but Republicans refused to negotiate on this.",2020-04-30
512,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"If we want to win the fight against #Coronavirus, @realDonaldTrump and Republicans need to end their war on our health care. Pass it on. #ProtectOurCare",2020-03-27
513,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"17 million Americans have gained coverage through Medicaid expansion If the #TrumpLawsuit is successful, millions of low-income Americans lose access to health care during a national pandemic. You're ripping care from vulnerable Americans, Mr. President. #DropTheLawsuit",2020-05-13
514,"Robert P. Casey, Jr.",SenBobCasey,Democrat,This #NationalNursesWeek it’s not enough to simply thank our nurses. We've got to provide them a tangible benefit—which is why I’m proposing a GI bill for our nurses and health care workers on the front lines of #COVID19. ,2020-05-07
515,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Dr. Bright alleges he “acted with urgency” to address #COVID19 but ""encountered resistance from HHS leadership...who appeared intent on downplaying this catastrophic event” &amp; was cast out for pushing back on efforts to fund ""drugs promoted by those with political connections.""",2020-05-05
516,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"In Pennsylvania, half of all cases of #COVID19 are in younger adults ages 19 to 49. Nationwide, about 40% of patients who are sick enough to be hospitalized are ages 20 to 54. We need to #FlattenTheCurve for all of us—because any one of us could get sick. ",2020-04-02
517,"Robert P. Casey, Jr.",SenBobCasey,Democrat,"Health experts wanted a special enrollment period. His own admin officials wanted a special enrollment period. But because of the President's personal vendetta against affordable health care, fewer Americans have health care coverage during a pandemic. https://www.politico.com/news/2020/04/03/trump-obamacare-coronavirus-164285",2020-04-04
